timestamp,a1,a2,a3,a4
1746224004.399956,-5.98336,1.46384,1.5938,0.84679
1746224004.433289,-1.78756,-2.2349,3.80333,0.39293
1746224004.466622,3.31139,-2.19151,1.05645,-2.14719
1746224004.499955,-4.13038,-4.20188,-0.0204513,-1.64432
1746224004.533288,-7.34677,-1.16681,-2.36629,3.94944
1746224004.566621,1.17971,0.896844,0.799985,2.42211
1746224004.599954,10.143,-4.56184,1.741,-3.63877
1746224004.633287,1.46995,8.25906,-1.02906,-0.548516
1746224004.66662,-12.8254,4.1704,0.84496,-1.24249
1746224004.699953,-6.12746,-2.81151,-2.00636,2.16297
1746224004.733286,4.8683,3.44627,-5.53615,-3.00835
1746224004.766619,-1.98322,-6.51838,-0.784048,1.71891
1746224004.799952,0.739258,0.0089362,-0.69341,4.8697
1746224004.833285,7.13594,1.90948,0.125923,12.5561
1746224004.866618,2.1446,-6.57749,8.58123,-1.80387
1746224004.899951,1.40373,-1.58168,3.45347,-4.60371
1746224004.933284,-4.6388,-0.262086,-1.2709,-2.70064
1746224004.966617,-11.0366,-5.20123,0.167862,-1.99095
1746224004.99995,-2.45813,0.809666,2.97117,0.168666
1746224005.033283,11.403,-1.31174,3.47375,-3.26822
1746224005.066616,6.44148,-1.07759,1.95566,3.5871
1746224005.099949,-9.09567,6.29804,-0.0279001,5.59783
1746224005.133282,-9.70437,1.54491,1.82474,2.8679
1746224005.166615,-0.408812,-5.18564,2.28207,-2.56156
1746224005.199948,4.20165,-0.993129,-0.784324,-2.86552
1746224005.233281,-2.71133,-4.55154,-0.565108,2.02115
1746224005.266614,-0.192794,-4.19754,2.0067,2.69264
1746224005.299947,6.44759,3.39719,1.8195,2.24973
1746224005.33328,6.07702,-4.89238,-1.25338,1.01009
1746224005.366613,-6.46641,-1.99086,-8.98703,2.51652
1746224005.399946,-13.4599,2.51878,-12.6008,5.33437
1746224005.433279,-11.0837,1.18983,-5.8111,4.30673
1746224005.466612,6.34813,-0.101968,-2.66124,4.05336
1746224005.499945,5.63508,0.989986,1.38286,1.28753
1746224005.533278,-3.91761,-4.29014,5.34722,0.995673
1746224005.566611,-2.03926,-1.66763,5.19547,-2.07671
1746224005.599944,2.81233,-8.89685,6.3281,-4.87366
1746224005.633277,4.17031,-7.34148,6.47185,-7.52836
1746224005.66661,0.888247,-4.69932,2.28373,-5.36442
1746224005.699943,0.15213,0.318191,0.214631,2.68342
1746224005.733276,2.7263,1.56159,1.59932,-0.574172
1746224005.766609,6.78912,3.11234,-0.35348,-4.19986
1746224005.799942,0.768841,3.37848,-4.03544,-2.00868
1746224005.833275,-5.85947,1.97104,-5.68335,-1.02155
1746224005.866608,-1.79705,2.44516,-6.97395,1.29373
1746224005.899941,8.46231,1.59928,-4.83367,4.77529
1746224005.933274,6.76199,3.82549,-2.20046,3.70615
1746224005.966607,2.39196,1.69418,-3.48389,5.503
1746224005.99994,-5.38211,5.2995,-3.14589,1.8848
1746224006.033273,-7.63483,3.15396,1.97787,-0.544915
1746224006.066606,0.100162,1.22399,3.55225,-3.41595
1746224006.099939,0.441015,1.23037,3.06153,14.4485
1746224006.133272,-6.1128,-4.44633,5.35177,-0.93925
1746224006.166605,0.609135,-3.49795,5.39827,1.34936
1746224006.199938,9.38324,-4.35441,1.62456,-3.48672
1746224006.233271,-6.80224,-8.14926,2.86232,-2.38716
1746224006.266604,-6.50481,-8.65077,4.31502,-1.54646
1746224006.299937,5.67009,0.553827,-0.0284502,-2.74662
1746224006.33327,7.54329,-5.94583,-6.19269,8.24662
1746224006.366603,-3.77066,0.94538,-5.66652,-1.05052
1746224006.399936,-0.719539,0.327817,-2.25799,2.20967
1746224006.433269,5.10087,3.63337,-2.17577,-2.95762
1746224006.466602,-0.116669,5.63926,-2.37691,0.388748
1746224006.499935,-4.32549,3.2551,-1.89102,-4.47616
1746224006.533268,-2.58066,4.43627,1.14599,-1.49213
1746224006.566601,3.70775,2.84281,4.57631,-0.305662
1746224006.599934,10.5108,2.29683,5.92568,0.0869434
1746224006.633267,5.78204,-0.465049,6.93926,-1.51101
1746224006.6666,2.19576,0.143023,4.0878,-2.08723
1746224006.699933,0.158917,0.220167,-0.0310708,-3.17425
1746224006.733266,-0.674896,1.003,-3.49934,-2.16708
1746224006.766599,-2.12596,4.08227,-6.73169,-0.0888933
1746224006.799932,-5.97534,3.41292,-7.19426,4.31524
1746224006.833265,-1.67466,0.343544,-3.11898,4.29578
1746224006.866598,5.43074,0.60955,-1.15874,3.22649
1746224006.899931,5.57592,-3.74674,0.0522562,0.0079608
1746224006.933264,-1.99489,-3.35112,-0.543171,-0.822795
1746224006.966597,-1.35267,-3.51924,-1.09197,-8.10675
1746224006.99993,1.32436,-1.07773,-1.48487,-3.64137
1746224007.033263,2.79279,1.86325,-0.247664,0.286561
1746224007.066596,-1.26542,3.88677,-0.949871,7.28067
1746224007.099929,-1.37858,4.45633,-1.21365,2.82927
1746224007.133262,0.918238,4.91025,-0.216072,1.40586
1746224007.166595,3.19308,1.46099,2.50653,4.36208
1746224007.199928,3.26798,0.859286,3.4543,0.907754
1746224007.233261,0.471819,1.18766,-0.633119,-4.57042
1746224007.266594,-3.65328,2.70465,-1.92648,-7.53442
1746224007.299927,-4.59375,-3.60533,-2.33345,0.082763
1746224007.33326,1.33372,-1.03096,-0.133021,2.27769
1746224007.366593,6.91084,-2.31191,0.317412,3.7834
1746224007.399926,6.56293,2.51986,0.295615,0.805566
1746224007.433259,-0.302155,2.38442,-2.77326,2.89817
1746224007.466592,-6.44849,4.50962,-2.36697,3.4176
1746224007.499925,-5.15483,5.33353,-1.01568,-1.11048
1746224007.533258,0.744963,2.9952,1.32188,8.82616
1746224007.566591,-0.665531,-1.86585,2.98787,-0.620295
1746224007.599924,-1.65525,-6.98572,3.89273,-4.53871
1746224007.633257,4.83397,-2.67201,3.43513,-0.349334
1746224007.66659,3.89989,-2.88364,4.02021,-0.288079
1746224007.699923,-1.09879,-4.33963,2.14025,-1.34339
1746224007.733256,-2.26993,3.05363,-3.09332,-4.37815
1746224007.766589,-5.2186,2.94707,-5.89456,1.31391
1746224007.799922,-6.74185,3.94859,-6.26581,3.0766
1746224007.833255,-2.49191,4.55951,-1.64269,3.8729
1746224007.866588,3.9505,0.0882481,1.8075,0.725719
1746224007.899921,6.56402,-0.125018,2.63663,4.17615
1746224007.933254,-0.37719,0.34517,3.1817,3.86267
1746224007.966587,-7.17023,-1.92917,4.42097,-0.620007
1746224007.99992,-0.308395,-6.76934,0.0294947,-6.73018
1746224008.033253,2.41137,-0.0168258,-3.08918,-1.96155
1746224008.066586,-5.25768,2.84511,-1.44031,1.14859
1746224008.099919,-0.355479,2.40611,0.182904,7.60323
1746224008.133252,10.5206,5.94825,-1.598,7.2628
1746224008.166585,-0.995935,4.83189,-2.7614,4.3762
1746224008.199918,-12.5509,4.87243,-4.01626,0.902132
1746224008.233251,-13.5997,5.8852,-2.94295,3.0459
1746224008.266584,-0.533911,0.111025,0.643408,2.94443
1746224008.299917,6.99253,-3.43355,4.49092,0.0555219
1746224008.33325,3.6589,-3.0603,8.09424,-0.318203
1746224008.366583,3.14545,-3.69712,4.78339,-0.0630957
1746224008.399916,-1.52146,-1.55728,-0.24849,-0.561924
1746224008.433249,-6.23858,-0.989606,-2.52521,-1.85461
1746224008.466582,-4.82971,-0.677503,-3.19789,-2.01488
1746224008.499915,-0.134575,-2.65099,-4.38378,1.68432
1746224008.533248,-0.129962,0.823629,-3.69096,5.03213
1746224008.566581,-0.152622,-0.00259014,-1.21075,1.96565
1746224008.599914,2.53471,-1.57531,-1.60476,3.22404
1746224008.633247,1.31934,-3.60194,-0.892616,1.79803
1746224008.66658,-5.86597,-2.55676,-1.15708,0.713179
1746224008.699913,-5.57967,-2.00116,-0.602628,-0.676794
1746224008.733246,-2.05309,0.918534,-0.699336,-0.249742
1746224008.766579,0.934118,0.66934,2.59524,1.92818
1746224008.799912,3.42416,0.433161,5.35743,1.64857
1746224008.833245,6.02574,3.71228,6.21305,2.94039
1746224008.866578,3.24084,0.702556,4.82478,-0.483951
1746224008.899911,-2.61498,2.1363,2.00202,-3.0735
1746224008.933244,-5.74724,0.853727,0.681762,-4.085
1746224008.966577,-2.56871,2.27758,0.678313,-1.68065
1746224008.99991,4.25553,0.17651,-0.527716,7.90489
1746224009.033243,3.54764,1.39211,-1.61427,-2.5728
1746224009.066576,1.94772,0.866878,-1.01554,-0.765866
1746224009.099909,1.27646,2.43865,-0.669399,-7.04813
1746224009.133242,-0.761189,0.245926,1.65878,-1.03884
1746224009.166575,0.10804,-3.29499,-0.0495535,-4.07462
1746224009.199908,1.43332,1.5826,0.0023188,1.56483
1746224009.233241,1.62369,-4.94214,0.135448,2.30565
1746224009.266574,3.19878,-0.612425,2.01292,3.15241
1746224009.299907,4.39611,-5.43036,2.25421,-0.675065
1746224009.33324,2.00064,-2.1663,2.53647,2.22955
1746224009.366573,-1.31792,-5.9537,0.502279,-8.08686
1746224009.399906,-2.73032,-2.82887,-0.565654,-6.15526
1746224009.433239,-1.28414,-3.21636,-2.59709,7.95332
1746224009.466572,-2.2972,-3.10247,-1.38485,2.1389
1746224009.499905,3.59052,-4.51629,-1.83583,5.12336
1746224009.533238,8.22866,3.09295,-1.09514,-12.494
1746224009.566571,0.587161,-1.06295,1.4266,14.353
1746224009.599904,-5.1422,5.92181,2.72713,-7.55935
1746224009.633237,-2.21253,-1.54358,0.487932,-2.7534
1746224009.66657,2.70921,-1.9232,-4.58975,-8.0798
1746224009.699903,-3.66128,-3.54351,-3.4905,5.08488
1746224009.733236,1.3724,-5.58682,-0.35513,0.137962
1746224009.766569,14.3546,11.7799,3.91743,6.68211
1746224009.799902,7.44261,-1.49044,2.33436,-1.95046
1746224009.833235,-7.23087,0.868234,-5.73218,3.20559
1746224009.866568,-8.22005,-0.955983,-10.9332,-8.12434
1746224009.899901,-10.7854,4.20144,-2.3667,-7.44809
1746224009.933234,7.40842,-3.60479,-2.49293,7.23888
1746224009.966567,6.93242,0.871894,1.60774,2.25074
1746224009.9999,-3.25883,-6.47988,3.55391,9.28406
1746224010.033233,6.66443,2.41167,0.722875,-1.23212
1746224010.066566,3.30788,-8.07293,0.520214,14.058
1746224010.099899,-8.36904,-0.556567,1.62112,-12.9744
1746224010.133232,-7.64283,-5.85283,-1.88936,-6.45821
1746224010.166565,-3.45463,2.33628,-1.77141,-4.13688
1746224010.199898,1.28515,-3.9291,-0.0948022,5.25754
1746224010.233231,1.05814,-2.93801,3.74581,5.91232
1746224010.266564,4.14169,1.46397,3.64924,2.9218
1746224010.299897,2.68031,-4.87056,-2.41912,4.09342
1746224010.33323,-8.41382,8.14232,-1.86508,6.06264
1746224010.366563,-9.85783,-3.77237,1.55255,2.15316
1746224010.399896,4.15377,2.46834,0.0358444,-1.11898
1746224010.433229,4.44401,1.84101,0.390948,-1.46215
1746224010.466562,-7.70904,5.44064,2.3414,2.56249
1746224010.499895,-7.52125,0.593279,0.242506,5.59437
1746224010.533228,0.45066,0.691032,1.32037,1.84804
1746224010.566561,2.48383,-1.63754,-1.30483,-0.704757
1746224010.599894,-10.1239,1.35822,-2.13203,6.60846
1746224010.633227,-11.4695,-1.32842,3.78416,3.87939
1746224010.66656,10.6178,0.732519,0.575399,5.33782
1746224010.699893,10.8212,-1.77461,2.90854,6.89542
1746224010.733226,-11.9568,-0.861755,6.91636,-5.40507
1746224010.766559,-3.09478,-4.82107,-4.0644,-0.67276
1746224010.799892,-8.59198,2.18782,-2.95039,-1.24293
1746224010.833225,-6.31822,-7.05338,2.58517,-6.21305
1746224010.866558,12.5243,-1.96442,-3.66405,1.08272
1746224010.899891,4.78948,1.6226,-1.55909,10.0102
1746224010.933224,-9.77248,2.74248,6.35584,4.53142
1746224010.966557,10.9429,-0.86406,0.520354,-1.16251
1746224010.99989,5.14688,0.289175,-2.92335,-4.09754
1746224011.033223,-17.9814,-5.19581,2.07983,-4.30566
1746224011.066556,-0.569455,2.94503,-1.21323,-7.50098
1746224011.099889,18.9856,4.93628,-6.33575,6.04549
1746224011.133222,2.75806,7.72352,3.43679,4.51557
1746224011.166555,-3.33264,0.160646,6.03219,-4.94126
1746224011.199888,15.3991,8.48872,-10.1107,3.84696
1746224011.233221,-13.9885,0.23169,-7.04292,-2.17933
1746224011.266554,-19.0507,4.89751,-2.48065,-3.49782
1746224011.299887,6.35561,4.69333,-2.19231,2.26357
1746224011.33322,11.2596,-9.78625,5.3842,-1.40551
1746224011.366553,8.55772,4.66458,0.529873,5.40167
1746224011.399886,-2.8987,-3.45864,4.57466,-0.84067
1746224011.433219,-1.85254,-6.45832,4.28095,-7.84041
1746224011.466552,9.00739,-2.39814,-4.68825,-0.251042
1746224011.499885,-10.6882,1.06713,2.1793,-4.4237
1746224011.533218,-1.95539,-3.65482,0.92333,-4.58109
1746224011.566551,15.6467,5.62204,-6.50557,2.61207
1746224011.599884,-5.48074,-2.93286,7.2992,-4.78575
1746224011.633217,4.86166,-1.52908,0.201948,-3.32991
1746224011.66655,14.9339,1.95273,-7.22295,1.8822
1746224011.699883,-10.4241,-1.85975,-0.696987,1.276
1746224011.733216,-3.23996,-1.65449,0.497592,-2.5385
1746224011.766549,16.8314,3.72027,-5.47806,-3.41552
1746224011.799882,-3.09572,2.61354,2.32526,0.873015
1746224011.833215,-8.27446,3.27246,5.47043,-3.32155
1746224011.866548,12.0137,2.919,1.35776,0.290016
1746224011.899881,5.58435,-0.375298,1.75577,0.391482
1746224011.933214,-7.32287,3.25809,2.87075,-0.395314
1746224011.966547,3.34832,1.09519,-1.69111,-2.00004
1746224011.99988,6.09183,0.479257,-0.264626,-2.42219
1746224012.033213,-3.54581,2.88931,3.67821,-1.53667
1746224012.066546,-1.88673,-0.642796,5.56038,-5.0299
1746224012.099879,5.18013,6.06972,1.14213,-3.1584
1746224012.133212,-0.300651,-0.966016,-2.39897,0.417281
1746224012.166545,-2.61213,4.77928,1.48979,0.79115
1746224012.199878,4.72665,-0.137628,0.289552,-1.34325
1746224012.233211,6.83161,-1.01333,0.382398,-0.203336
1746224012.266544,0.387975,1.70937,-0.417207,-2.16607
1746224012.299877,-2.40099,3.46335,-1.4948,-0.221784
1746224012.33321,-1.89894,-1.62574,-1.00615,-2.97247
1746224012.366543,1.7347,1.62978,-2.24032,4.04658
1746224012.399876,3.75267,-3.11183,-3.6497,5.45269
1746224012.433209,-0.548962,-1.66303,-1.03788,4.51024
1746224012.466542,-0.355197,1.61731,-2.30378,1.37977
1746224012.499875,0.895455,-2.11708,-1.69622,-4.01726
1746224012.533208,-3.10319,-0.821082,-2.91025,-1.47325
1746224012.566541,-7.18283,1.67181,-2.76056,-0.843698
1746224012.599874,-3.43101,0.145868,-2.27495,4.25109
1746224012.633207,3.68239,0.173255,-1.00491,10.328
1746224012.66654,2.99973,3.51677,0.87753,8.22327
1746224012.699873,-0.24868,-0.232534,2.83888,9.77539
1746224012.733206,-0.417749,1.88874,1.91263,0.370583
1746224012.766539,-3.40618,4.7965,-2.55445,-5.62343
1746224012.799872,-10.5626,-1.84769,-3.00737,-10.7039
1746224012.833205,-10.7038,-0.309407,-0.698227,-7.76416
1746224012.866538,-1.19172,2.85596,-0.295803,3.26612
1746224012.899871,6.13159,0.343135,3.18377,6.82249
1746224012.933204,7.48319,1.12814,3.67449,10.6694
1746224012.966537,4.95556,4.14721,2.15212,2.88793
1746224012.99987,-0.159531,4.35668,0.0172239,0.290159
1746224013.033203,-6.81511,1.83464,-2.73932,-4.18185
1746224013.066536,-10.9133,1.78692,-2.95687,-2.36541
1746224013.099869,-5.25061,0.36998,-1.43106,1.36435
1746224013.133202,2.58262,2.19704,-0.394994,6.78299
1746224013.166535,1.46427,-2.4662,2.35989,7.09316
1746224013.199868,-0.0333392,-1.36557,5.14154,5.22237
1746224013.233201,0.332888,-3.96841,3.63835,2.19683
1746224013.266534,-1.91753,-3.412,1.53449,-0.0171229
1746224013.299867,-7.13005,-4.03525,-0.566614,-0.643505
1746224013.3332,-5.69649,-1.74668,0.0506103,1.84905
1746224013.366533,-2.39,-1.49722,-2.1414,-0.877713
1746224013.399866,-1.5764,-0.427361,-0.0243008,0.909046
1746224013.433199,-3.03982,0.707165,1.331,-1.26873
1746224013.466532,-0.707445,-0.29612,2.96139,2.02445
1746224013.499865,2.53703,0.021948,1.69493,3.02081
1746224013.533198,2.31518,1.56253,1.6752,1.03242
1746224013.566531,0.699929,-0.873009,0.861804,1.74557
1746224013.599864,0.358941,2.60473,0.573747,-2.56502
1746224013.633197,-0.0800154,0.488747,0.169668,-1.65456
1746224013.66653,-1.00949,1.85471,0.0459202,-3.07625
1746224013.699863,-0.11638,2.40312,0.00839565,-0.330026
1746224013.733196,1.01215,1.17966,0.108139,1.36233
1746224013.766529,3.0745,0.198607,0.642451,1.02593
1746224013.799862,3.01181,-0.190233,-0.392096,1.75436
1746224013.833195,1.92656,0.404959,0.167186,-0.768608
1746224013.866528,0.620144,-1.0433,-1.4988,-1.02285
1746224013.899861,1.03196,-0.745701,-1.92067,-1.39744
1746224013.933194,-1.17693,-0.401737,-2.78194,-1.55468
1746224013.966527,0.346323,-1.57138,-1.82989,-1.94484
1746224013.99986,1.12803,-1.12207,-2.55473,-1.42425
1746224014.033193,1.40172,-2.60042,-1.29476,-0.204634
1746224014.066526,1.42953,-2.28601,-1.14673,1.07551
1746224014.099859,3.01914,-0.280258,-1.05898,1.00258
1746224014.133192,2.3966,-1.11556,-2.10788,0.967129
1746224014.166525,-0.551807,0.54691,-2.68385,-1.42137
1746224014.199858,-2.5455,0.482103,-2.36641,-1.15631
1746224014.233191,-1.75687,0.750414,-1.74712,-1.81685
1746224014.266524,0.952721,0.910262,-0.516396,-0.353231
1746224014.299857,1.8727,-1.29615,-0.987936,-0.814297
1746224014.33319,1.60227,2.57626,-1.23074,2.18155
1746224014.366523,-2.58159,1.33896,-0.127078,5.79788
1746224014.399856,-1.05901,-0.907718,2.98539,1.92212
1746224014.433189,4.01239,-6.36735,-1.41395,-4.01582
1746224014.466522,-2.57236,-0.515217,-4.55125,-1.81527
1746224014.499855,-16.1717,-0.105361,3.16143,2.67433
1746224014.533188,1.87541,-5.14375,6.43972,1.89229
1746224014.566521,22.0234,-3.05583,-0.293317,5.44318
1746224014.599854,-6.10722,-5.29289,6.70847,-4.80564
1746224014.633187,-10.9821,-8.20689,1.77564,-3.86376
1746224014.66652,10.2722,5.44131,-10.0227,3.30748
1746224014.699853,-7.5116,-6.64895,1.47324,-5.08439
1746224014.733186,-5.68115,1.79058,4.01304,-1.02934
1746224014.766519,11.2957,9.52428,-4.3628,3.39857
1746224014.799852,-5.7817,-8.94213,-4.3777,-1.00224
1746224014.833185,-10.1866,12.3455,0.121247,-0.156208
1746224014.866518,-0.450717,-0.78285,2.88758,0.251243
1746224014.899851,8.00669,-3.71353,4.9466,-0.101151
1746224014.933184,4.68053,-2.13579,1.40771,1.58097
1746224014.966517,-7.2755,8.69345,3.18916,3.25459
1746224014.99985,-2.36638,-10.2621,1.43544,7.00481
1746224015.033183,1.87772,2.42102,5.17755,0.105096
1746224015.066516,3.36827,2.1965,1.26699,-0.596808
1746224015.099849,-5.56079,-13.4021,-0.378161,-0.26589
1746224015.133182,-7.81392,10.4778,-2.8512,5.17712
1746224015.166515,-1.61113,-2.69628,-1.11872,4.20973
1746224015.199848,3.76598,-8.60346,-0.856323,2.09695
1746224015.233181,-1.37666,6.95058,-1.30579,1.44275
1746224015.266514,-5.64315,-5.87574,-3.35474,1.21517
1746224015.299847,-5.36893,-6.74684,-1.27199,-2.63031
1746224015.33318,1.3085,0.597887,-2.76856,-1.89065
1746224015.366513,3.25999,-1.72241,-1.93033,10.0719
1746224015.399846,-8.7632,-0.534062,9.34346,4.54641
1746224015.433179,7.14669,-5.63943,0.111729,0.355015
